row_index,point_index,frame_id,t,s,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,path_speed,path_acceleration,paint
7,0,world,0.0,0.0,0.49371444974653134,0.9243556308746341,-0.760264584122311,0.0,0.9935064489686285,0.0,0.11377581402805298,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0
7,1,world,0.01,5.783499348321897e-07,0.49371501308856375,0.9243556308746341,-0.7602644532238708,0.0,0.9935064489686285,0.0,0.11377581402805298,0.0007407587851450755,-0.0,0.00017212308676426243,-0.0,-0.0,-0.0,0.0007604932180939328,0.5,0
7,2,world,0.02,3.31832821158784e-05,0.49374677193844896,0.9243556308746341,-0.7602570737214148,0.0,0.9935064489686285,0.0,0.11377581402805298,0.005611011191877023,-0.0,0.0013037774044428608,-0.0,-0.0,-0.0,0.005760493218093826,0.5,0
7,3,world,0.03,0.00011578821429658603,0.4938272333124012,0.9243556308746341,-0.7602383776757821,0.0,0.9935064489686285,0.0,0.11377581402805298,0.010481263598608974,-0.0,0.0024354317221214417,-0.0,-0.0,-0.0,0.01076049321809372,0.5,0
7,4,world,0.04,0.0002483931464773992,0.4939563972104208,0.9243556308746341,-0.7602083650869724,0.0,0.9935064489686285,0.0,0.11377581402805298,0.015351516005340932,-0.0,0.0035670860397999903,-0.0,-0.0,-0.0,0.015760493218093613,0.5,0
7,5,world,0.05,0.0004309980786585399,0.49413426363250806,0.9243556308746341,-0.760167035954986,0.0,0.9935064489686285,0.0,0.11377581402805298,0.020221768412073765,-0.0,0.0046987403574786915,-0.0,-0.0,-0.0,0.020760493218094395,0.5,0
7,6,world,0.06,0.0006636030108395641,0.49436083257866253,0.9243556308746341,-0.7601143902798227,0.0,0.9935064489686285,0.0,0.11377581402805298,0.02509202081880575,-0.0,0.005830394675157131,-0.0,-0.0,-0.0,0.025760493218094288,0.5,0
7,7,world,0.07,0.0009462079430202497,0.49463610404888403,0.9243556308746341,-0.7600504280614829,0.0,0.9935064489686285,0.0,0.11377581402805298,0.029962273225537753,-0.0,0.006962048992835492,-0.0,-0.0,-0.0,0.03076049321809418,0.5,0
7,8,world,0.08,0.001278812875201485,0.4949600780431733,0.9243556308746341,-0.759975149299966,0.0,0.9935064489686285,0.0,0.11377581402805298,0.034832525632269774,-0.0,0.00809370331051376,-0.0,-0.0,-0.0,0.035760493218094075,0.5,0
7,9,world,0.09,0.0016614178073821595,0.4953327545615294,0.9243556308746341,-0.7598885539952726,0.0,0.9935064489686285,0.0,0.11377581402805298,0.039702778039001824,-0.0,0.00922535762819192,-0.0,-0.0,-0.0,0.04076049321809397,0.5,0
7,10,world,0.1,0.0020940227395633837,0.4957541336039534,0.9243556308746341,-0.7597906421474022,0.0,0.9935064489686285,0.0,0.11377581402805298,0.0445730304457339,-0.0,0.01035701194586996,-0.0,-0.0,-0.0,0.04576049321809386,0.5,0
7,11,world,0.11,0.0025766276717440473,0.4962242151704441,0.9243556308746341,-0.7596814137563551,0.0,0.9935064489686285,0.0,0.11377581402805298,0.04944328285246601,-0.0,0.01148866626354786,-0.0,-0.0,-0.0,0.050760493218093755,0.5,0
7,12,world,0.12,0.0031092326039250384,0.49674299926100246,0.9243556308746341,-0.7595608688221313,0.0,0.9935064489686285,0.0,0.11377581402805298,0.05431353525919815,-0.0,0.012620320581225607,-0.0,-0.0,-0.0,0.05576049321809365,0.5,0
