row_index,point_index,frame_id,t,s,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,path_speed,path_acceleration,paint
7,0,world,0.0,0.0,0.4811370623007591,0.8900630638475683,-0.6555880716620148,0.0019369260664907015,0.9953208349219841,0.020417163768877273,0.0944236374603968,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0
7,1,world,0.01,1.5837383677830275e-05,0.48115261724752917,0.8900629417373219,-0.6555850965247361,0.0019369260664907015,0.9953208349219841,0.020417163768877273,0.0944236374603968,0.003908650242410726,-3.068388796770134e-05,0.0007475931108967972,-0.0,-0.0,-0.0,0.003979621047026788,0.5,0
7,2,world,0.02,8.063359414833826e-05,0.4812162579109918,0.8900624421420993,-0.6555729242098379,0.0019369260664907019,0.9953208349219841,0.020417163768877273,0.0944236374603968,0.008819482450078867,-6.923515654970249e-05,0.0016868698687370546,-0.0,-0.0,-0.0,0.008979621047026681,0.5,0
7,3,world,0.03,0.00019542980461850767,0.48132900689653085,0.8900615570341909,-0.6555513591273614,0.0019369260664907023,0.9953208349219841,0.020417163768877273,0.0944236374603968,0.01373031465774785,-0.00010778642513171686,0.0026261466265776337,-0.0,-0.0,-0.0,0.013979621047027463,0.5,0
7,4,world,0.04,0.0003602260150887826,0.48149086420414666,0.8900602864135967,-0.6555204012773064,0.0019369260664907032,0.9953208349219841,0.020417163768877273,0.0944236374603968,0.018641146865415917,-0.0001463376937137343,0.003565423384418287,-0.0,-0.0,-0.0,0.018979621047027356,0.5,0
7,5,world,0.05,0.000575022225559163,0.4817018298338393,0.8900586302803166,-0.655480050659673,0.001936926066490705,0.9953208349219841,0.020417163768877273,0.0944236374603968,0.023551979073083918,-0.00018488896229576518,0.004504700142259266,-0.0,-0.0,-0.0,0.02397962104702725,0.5,0
7,6,world,0.06,0.0008398184360292049,0.48196190378560827,0.8900565886343508,-0.6554303072744613,0.0019369260664907058,0.9953208349219841,0.020417163768877273,0.0944236374603968,0.028462811280751843,-0.00022344023087781303,0.0054439769001006595,-0.0,-0.0,-0.0,0.028979621047027143,0.5,0
7,7,world,0.07,0.0011546146464995743,0.48227108605945423,0.890054161475699,-0.6553711711216711,0.0019369260664907067,0.9953208349219841,0.020417163768877273,0.0944236374603968,0.03337364348841967,-0.00026199149945988143,0.006383253657942552,-0.0,-0.0,-0.0,0.03397962104702704,0.5,0
7,8,world,0.08,0.0015194108569698273,0.48262937665537675,0.8900513488043615,-0.6553026422013024,0.0019369260664907084,0.9953208349219841,0.020417163768877273,0.0944236374603968,0.03828447569608739,-0.00030054276804197393,0.0073225304157850295,-0.0,-0.0,-0.0,0.03897962104702693,0.5,0
7,9,world,0.09,0.0019342070674399636,0.4830367755733758,0.8900481506203383,-0.6552247205133555,0.001936926066490711,0.9953208349219841,0.020417163768877273,0.0944236374603968,0.043195307903754976,-0.000339094036624094,0.008261807173628179,-0.0,-0.0,-0.0,0.04397962104702682,0.5,0
7,10,world,0.1,0.0023990032779104276,0.48349328281345194,0.8900445669236291,-0.6551374060578301,0.0019369260664907132,0.9953208349219841,0.020417163768877273,0.0944236374603968,0.04810614011142242,-0.0003776453052062452,0.009201083931472086,-0.0,-0.0,-0.0,0.04897962104702672,0.5,0
7,11,world,0.11,0.002913799488380775,0.4839988983756046,0.8900405977142342,-0.6550406988347263,0.0019369260664907166,0.9953208349219841,0.020417163768877273,0.0944236374603968,0.05301697231909056,-0.000416196573788438,0.010140360689317002,-0.0,-0.0,-0.0,0.0539796210470275,0.5,0
7,12,world,0.12,0.003478595698851006,0.48455362225983384,0.8900362429921533,-0.6549345988440441,0.0019369260664907192,0.9953208349219841,0.020417163768877273,0.0944236374603968,0.05792780452675767,-0.0004547478423706623,0.011079637447162683,-0.0,-0.0,-0.0,0.05897962104702739,0.5,0
7,13,world,0.13,0.004093391909321342,0.4851574544661399,0.8900315027573867,-0.6548191060857835,0.0019369260664907218,0.9953208349219841,0.020417163768877273,0.0944236374603968,0.06283863673442458,-0.0004932991109529283,0.012018914205009381,-0.0,-0.0,-0.0,0.06397962104702729,0.5,0
7,14,world,0.14,0.004758188119791562,0.4858103949945225,0.8900263770099344,-0.6546942205599445,0.001936926066490724,0.9953208349219841,0.020417163768877273,0.0944236374603968,0.06774946894209127,-0.0005318503795352396,0.012958190962857179,-0.0,-0.0,-0.0,0.06897962104702718,0.5,0
7,15,world,0.15,0.005472984330261665,0.4865124438449816,0.8900208657497961,-0.6545599422665271,0.0019369260664907277,0.9953208349219841,0.020417163768877273,0.0944236374603968,0.07266030114975774,-0.0005704016481175997,0.013897467720706167,-0.0,-0.0,-0.0,0.07397962104702707,0.5,0
7,16,world,0.16,0.006237780540732096,0.48726360101751776,0.890014968976972,-0.6544162712055314,0.0019369260664907316,0.9953208349219841,0.020417163768877273,0.0944236374603968,0.07757113335742397,-0.0006089529167000124,0.01483674447855643,-0.0,-0.0,-0.0,0.07897962104702697,0.5,0
7,17,world,0.17,0.007052576751202189,0.4880638665121303,0.8900086866914622,-0.6542632073769572,0.0019369260664907357,0.9953208349219841,0.020417163768877276,0.0944236374603968,0.08248196556508992,-0.000647504185282481,0.015776021236408054,-0.0,-0.0,-0.0,0.08397962104702686,0.5,0
7,18,world,0.18,0.007917372961672609,0.48891324032881983,0.8900020188932665,-0.6541007507808045,0.00193692606649074,0.9953208349219841,0.020417163768877276,0.0944236374603968,0.08739279777275562,-0.000686055453865009,0.016715297994261122,-0.0,-0.0,-0.0,0.08897962104702675,0.5,0
7,19,world,0.19,0.00883216917214269,0.4898117224675857,0.8899949655823849,-0.6539289014170736,0.0019369260664907444,0.9953208349219841,0.020417163768877276,0.0944236374603968,0.092303629980421,-0.0007246067224476003,0.017654574752115723,-0.0,-0.0,-0.0,0.09397962104702665,0.5,0
7,20,world,0.2,0.009796965382613099,0.49075931292842856,0.8899875267588175,-0.6537476592857642,0.0019369260664907487,0.9953208349219841,0.020417163768877276,0.0944236374603968,0.09721446218808696,-0.0007631579910302649,0.01859385150997211,-0.0,-0.0,-0.0,0.09897962104702743,0.5,0
7,21,world,0.21,0.01079592420940556,0.49174045676457795,0.8899798245328108,-0.653559999524155,0.0019369260664907535,0.9953208349219841,0.02041716376887728,0.0944236374603968,0.09821664415334146,-0.0007710253716450769,0.01878553515692803,-0.0,-0.0,-0.0,0.1,-0.0,0
7,22,world,0.22,0.01179592420940545,0.4927226232061115,0.8899721142790944,-0.653372144172587,0.0019369260664907587,0.9953208349219841,0.02041716376887728,0.0944236374603968,0.09821664415333925,-0.0007710253716455492,0.018785535156939513,-0.0,-0.0,-0.0,0.1,-0.0,0
7,23,world,0.23,0.01279592420940534,0.493704789647645,0.8899644040253779,-0.653184288821019,0.0019369260664907635,0.9953208349219841,0.02041716376887728,0.0944236374603968,0.09821664415333706,-0.0007710253716460215,0.018785535156951,-0.0,-0.0,-0.0,0.1,-0.0,0
7,24,world,0.24,0.013795924209405452,0.4946869560891788,0.8899566937716615,-0.6529964334694509,0.0019369260664907678,0.9953208349219841,0.02041716376887728,0.0944236374603968,0.09821664415333486,-0.0007710253716464939,0.018785535156962484,-0.0,-0.0,-0.0,0.1,-0.0,0
7,25,world,0.25,0.014795924209405342,0.4956691225307123,0.8899489835179452,-0.652808578117883,0.0019369260664907726,0.9953208349219841,0.02041716376887728,0.0944236374603968,0.09821664415333264,-0.0007710253716469662,0.018785535156973968,-0.0,-0.0,-0.0,0.1,-0.0,0
7,26,world,0.26,0.015795924209405454,0.4966512889722461,0.8899412732642288,-0.6526207227663149,0.0019369260664907778,0.9953208349219841,0.02041716376887728,0.0944236374603968,0.09821664415333045,-0.0007710253716474388,0.018785535156985455,-0.0,-0.0,-0.0,0.1,-0.0,0
7,27,world,0.27,0.016795924209405344,0.4976334554137796,0.8899335630105123,-0.6524328674147468,0.0019369260664907826,0.9953208349219841,0.02041716376887728,0.0944236374603968,0.09821664415332826,-0.0007710253716479111,0.01878553515699694,-0.0,-0.0,-0.0,0.1,-0.0,0
7,28,world,0.28,0.017795924209405456,0.4986156218553134,0.8899258527567959,-0.6522450120631788,0.0019369260664907873,0.9953208349219841,0.02041716376887728,0.0944236374603968,0.09821664415332605,-0.0007710253716483835,0.018785535157008426,-0.0,-0.0,-0.0,0.1,-0.0,0
7,29,world,0.29,0.018795924209405568,0.4995977882968472,0.8899181425030795,-0.6520571567116107,0.0019369260664907927,0.9953208349219841,0.02041716376887728,0.0944236374603968,0.09821664415332385,-0.0007710253716488557,0.018785535157019907,-0.0,-0.0,-0.0,0.1,-0.0,0
7,30,world,0.3,0.019795924209405458,0.5005799547383807,0.8899104322493632,-0.6518693013600427,0.0019369260664907973,0.9953208349219841,0.02041716376887728,0.0944236374603968,0.09821664415332165,-0.0007710253716493282,0.018785535157031394,-0.0,-0.0,-0.0,0.1,-0.0,0
7,31,world,0.31,0.020795924209405348,0.5015621211799143,0.8899027219956468,-0.6516814460084747,0.001936926066490802,0.9953208349219841,0.02041716376887728,0.0944236374603968,0.09821664415331945,-0.0007710253716498006,0.01878553515704288,-0.0,-0.0,-0.0,0.1,-0.0,0
7,32,world,0.32,0.02179592420940546,0.502544287621448,0.8898950117419303,-0.6514935906569066,0.001936926066490807,0.9953208349219841,0.020417163768877283,0.0944236374603968,0.09821664415331725,-0.0007710253716502729,0.018785535157054365,-0.0,-0.0,-0.0,0.1,-0.0,0
7,33,world,0.33,0.02279592420940535,0.5035264540629816,0.8898873014882139,-0.6513057353053386,0.0019369260664908123,0.9953208349219841,0.020417163768877283,0.0944236374603968,0.09821664415331505,-0.0007710253716507453,0.018785535157065852,-0.0,-0.0,-0.0,0.1,-0.0,0
7,34,world,0.34,0.02379592420940546,0.5045086205045153,0.8898795912344976,-0.6511178799537706,0.0019369260664908166,0.9953208349219841,0.020417163768877283,0.0944236374603968,0.09821664415331284,-0.0007710253716512176,0.018785535157077333,-0.0,-0.0,-0.0,0.1,-0.0,0
7,35,world,0.35000000000000003,0.02479592420940535,0.5054907869460489,0.8898718809807812,-0.6509300246022025,0.0019369260664908212,0.9953208349219841,0.020417163768877283,0.0944236374603968,0.09821664415331065,-0.0007710253716516899,0.01878553515708882,-0.0,-0.0,-0.0,0.1,-0.0,0
7,36,world,0.36,0.025795924209405463,0.5064729533875826,0.8898641707270647,-0.6507421692506344,0.0019369260664908268,0.9953208349219841,0.020417163768877287,0.0944236374603968,0.09821664415330844,-0.0007710253716521623,0.018785535157100304,-0.0,-0.0,-0.0,0.1,-0.0,0
7,37,world,0.37,0.026795924209405575,0.5074551198291164,0.8898564604733483,-0.6505543138990664,0.0019369260664908311,0.9953208349219841,0.020417163768877287,0.0944236374603968,0.09821664415330625,-0.0007710253716526347,0.01878553515711179,-0.0,-0.0,-0.0,0.1,-0.0,0
7,38,world,0.38,0.027795924209405465,0.5084372862706499,0.889848750219632,-0.6503664585474984,0.0019369260664908355,0.9953208349219841,0.020417163768877287,0.0944236374603968,0.09821664415330406,-0.0007710253716531071,0.01878553515712328,-0.0,-0.0,-0.0,0.1,-0.0,0
7,39,world,0.39,0.028795924209405355,0.5094194527121835,0.8898410399659156,-0.6501786031959303,0.0019369260664908409,0.9953208349219841,0.020417163768877287,0.0944236374603968,0.09821664415330185,-0.0007710253716535795,0.018785535157134763,-0.0,-0.0,-0.0,0.1,-0.0,0
7,40,world,0.4,0.029795924209405467,0.5104016191537173,0.8898333297121992,-0.6499907478443623,0.0019369260664908457,0.9953208349219841,0.020417163768877287,0.0944236374603968,0.09821664415329964,-0.0007710253716540518,0.018785535157146246,-0.0,-0.0,-0.0,0.1,-0.0,0
7,41,world,0.41000000000000003,0.030795924209405356,0.5113837855952508,0.8898256194584827,-0.6498028924927942,0.0019369260664908504,0.9953208349219841,0.020417163768877287,0.0944236374603968,0.09821664415329745,-0.0007710253716545242,0.01878553515715773,-0.0,-0.0,-0.0,0.1,-0.0,0
